zip,post_pct_change,pre_pct_change,county,state,2010 Population,area,land_area,density,CBSA,MsaName,MetroShort,2019 Population,MOE_2019,wfh_wage,wfh_emp,estab_count,density2019,lat,lon,cbd_lon,cbd_lat,CityHallLat,CityHallLon,GoogleEarthLat,GoogleEarthLon,dist_to_cbd,dist_to_city_hall,dist_to_google,pp_growth
29410,NA,NA,015,45,17816,11.3936861003861,10.573816988416988,1684.9166218326277,16700,"Charleston-North Charleston, SC Metro Area","Charleston, SC",24225,124,0.3893263908287924,0.338989846571493,348,2291.0364371292885,32.932658000000004,-80.002751,-79.9347,32.783298,32.77653,-79.930978,32.776566,-79.930922,17802.814854862383,18631.032899788497,18629.181590833832,NA
29412,32.736579531923624,4.220803923833636,019,45,35850,51.53716177606178,39.2376861003861,913.662439428283,16700,"Charleston-North Charleston, SC Metro Area","Charleston, SC",41447,1744,0.38993913662751134,0.350687673052189,1717,1056.3059170706847,32.712647,-79.947881,-79.9347,32.783298,32.77653,-79.930978,32.776566,-79.930922,7961.066044023933,7285.398622985242,7290.450598380684,28.51577560808999
29414,32.57610371282869,1.2600872145673923,019,45,31883,36.668348648648646,35.266506177606175,904.0589345435454,16700,"Charleston-North Charleston, SC Metro Area","Charleston, SC",40661,1545,0.3895339829606199,0.3465749598069863,1108,1152.963658924038,32.839964,-80.08918,-79.9347,32.783298,32.77653,-79.930978,32.776566,-79.930922,15769.62654873802,16399.927664541992,16402.929411480432,31.3160164982613
29418,NA,NA,019,45,23540,13.8637861003861,13.48550772200772,1745.5775848605103,16700,"Charleston-North Charleston, SC Metro Area","Charleston, SC",21460,1158,0.3540193741966866,0.298727798145123,2119,1591.3379342016376,32.909648,-80.094765,-79.9347,32.783298,32.77653,-79.930978,32.776566,-79.930922,20540.72554824548,21312.987364462348,21313.964101792913,NA
29420,NA,NA,019,45,21834,11.375256756756755,11.214862548262548,1946.8807491878365,16700,"Charleston-North Charleston, SC Metro Area","Charleston, SC",23155,1494,0.37036719906678534,0.3192562287385877,387,2064.6708687113837,32.931762,-80.100722,-79.9347,32.783298,32.77653,-79.930978,32.776566,-79.930922,22675.107837866184,23464.406134397464,23464.99621301192,NA
29445,27.29696160410555,3.9955786128621447,015,45,53588,62.097299227799226,58.51483822393823,915.8018995953976,16700,"Charleston-North Charleston, SC Metro Area","Charleston, SC",59342,1086,0.37474184930471,0.32286272722643605,1298,1014.135932033106,32.999295,-79.967298,-79.9347,32.783298,32.77653,-79.930978,32.776566,-79.930922,24236.9815731414,25029.424697533166,25026.16487950271,23.301382991243408
29455,NA,NA,019,45,20478,118.11027722007722,107.09205405405406,191.21866865737636,16700,"Charleston-North Charleston, SC Metro Area","Charleston, SC",22565,1368,0.36658075302459625,0.3217884375482346,1174,210.7065757522071,32.624718,-80.040587,-79.9347,32.783298,32.77653,-79.930978,32.776566,-79.930922,20248.706804334954,19774.31673266149,19780.464592883967,NA
29456,24.176369557754917,8.988442551195533,015,45,27864,18.273758301158303,18.232905405405404,1528.225994730347,16700,"Charleston-North Charleston, SC Metro Area","Charleston, SC",31376,1665,0.36757461232017474,0.31400120744501225,672,1720.844775002131,32.985877,-80.11544,-79.9347,32.783298,32.77653,-79.930978,32.776566,-79.930922,28178.37960236192,28990.8661152468,28990.75738405313,15.187927006559384
29461,NA,NA,015,45,30141,173.81231737451736,162.74896872586874,185.1993302075476,16700,"Charleston-North Charleston, SC Metro Area","Charleston, SC",38324,1666,0.3697630981167591,0.31712427482849226,1071,235.47921870123932,33.159834,-80.006461,-79.9347,32.783298,32.77653,-79.930978,32.776566,-79.930922,42448.17537784501,43247.64110801884,43244.53989294799,NA
29464,35.3981286966255,3.7222491030659186,019,45,43649,36.88442277992278,29.744567181467183,1467.4612588478408,16700,"Charleston-North Charleston, SC Metro Area","Charleston, SC",50886,1367,0.4191271664495172,0.3743413660018553,5107,1710.7661943625562,32.816699,-79.858222,-79.9347,32.783298,32.77653,-79.930978,32.776566,-79.930922,8064.456580210823,8145.3023727784675,8138.721253587095,31.67587959355958
29466,30.051483724682598,2.0874970869391425,019,45,28725,33.35863976833977,29.355289575289575,978.5289266633522,16700,"Charleston-North Charleston, SC Metro Area","Charleston, SC",39949,1493,0.4072465663312109,0.35999924352906093,1553,1360.87909804262,32.877758,-79.792013,-79.9347,32.783298,32.77653,-79.930978,32.776566,-79.930922,16991.419614561273,17203.52101589285,17196.9358451035,27.963986637743456
29483,26.738287326706615,5.91933433746757,015,45,66731,135.46228108108107,135.30099806949806,493.2040483967699,16700,"Charleston-North Charleston, SC Metro Area","Charleston, SC",87341,1894,0.37724430609871373,0.32683494045998923,2564,645.5310843689183,33.051384,-80.18854,-79.9347,32.783298,32.77653,-79.930978,32.776566,-79.930922,38122.028882285354,38929.30629814092,38929.38978042086,20.818952989239044
29485,23.937426254835188,4.983522496284576,019,45,45057,36.189770656370655,35.715535135135134,1261.551866142283,16700,"Charleston-North Charleston, SC Metro Area","Charleston, SC",60028,2211,0.3774628706712042,0.3280167565917964,1454,1680.7252018729378,32.948519,-80.190585,-79.9347,32.783298,32.77653,-79.930978,32.776566,-79.930922,30178.11023331322,30916.32052326663,30917.946979712106,18.953903758550613
29492,29.653873056198776,5.4558670673525915,015,45,10262,59.69748455598456,49.74208185328185,206.30419189668356,16700,"Charleston-North Charleston, SC Metro Area","Charleston, SC",13546,625,0.4435383763640335,0.3931385903543106,1320,272.32474989597307,32.903802,-79.911163,-79.9347,32.783298,32.77653,-79.930978,32.776566,-79.930922,13593.861653270747,14288.55267225543,14283.90039859193,24.198005988846184
29501,NA,NA,031,45,43220,54.17617722007722,53.70154324324324,804.8185841556418,22500,"Florence, SC Metro Area","Florence, SC",46130,1512,0.3629578253617887,0.3154211896561539,3180,859.0069710111003,34.205933,-79.82626,-79.769501,34.191002,34.198451,-79.768171,34.195433,-79.762562,5483.859494742368,5412.592896631972,5979.984492189745,NA
29505,NA,NA,041,45,24279,51.72496100386101,51.679270656370655,469.8015218023797,22500,"Florence, SC Metro Area","Florence, SC",25016,1135,0.3642443209534967,0.31666332649774487,779,484.06255897723673,34.130066,-79.688893,-79.769501,34.191002,34.198451,-79.768171,34.195433,-79.762562,10057.11817075312,10548.650150244695,9949.629028877747,NA
29506,NA,NA,031,45,20960,128.04572007722007,126.75233706563706,165.3618425129797,22500,"Florence, SC Metro Area","Florence, SC",20424,1018,0.3353884901383907,0.28501664781927033,424,161.1331236395562,34.213891,-79.646192,-79.769501,34.191002,34.198451,-79.768171,34.195433,-79.762562,11635.173064661923,11360.5782406441,10908.871389053003,NA
29526,NA,NA,051,45,39033,185.1490474903475,183.755338996139,212.4183178199799,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area","Myrtle Beach, SC",48220,1842,0.3368358620020415,0.2941379395312687,2205,262.41414406475116,33.853903,-78.964476,-78.88278,33.695092,33.695092,-78.88278,33.68906,-78.886694,19227.18924164644,19227.18924164644,19711.33329062303,NA
29527,NA,NA,051,45,22027,158.14103474903476,154.90557181467182,142.19630541342298,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area","Myrtle Beach, SC",26514,1158,0.3328764731738899,0.29179262500174474,347,171.16233902626308,33.785195,-79.145938,-78.88278,33.695092,33.695092,-78.88278,33.68906,-78.886694,26344.503820648933,26344.503820648933,26276.85953333278,NA
29566,NA,NA,051,45,15179,30.95950386100386,30.37779305019305,499.6742184305433,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area","Myrtle Beach, SC",17497,943,0.3209325636537134,0.272166245589163,730,575.9799591461372,33.873402,-78.666957,-78.88278,33.695092,33.695092,-78.88278,33.68906,-78.886694,28155.481585718968,28155.481585718968,28887.044655235877,NA
29572,NA,NA,051,45,7893,8.542735521235521,8.194811196911196,963.1704514406682,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area","Myrtle Beach, SC",9672,745,0.32821149834813,0.2771965161214084,1216,1180.2590404578923,33.77156,-78.784745,-78.88278,33.695092,33.695092,-78.88278,33.68906,-78.886694,12443.071998242707,12443.071998242707,13169.182455870396,NA
29575,NA,NA,051,45,15512,10.193987258687258,10.097696138996138,1536.191997310599,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area","Myrtle Beach, SC",18928,988,0.3295392943212887,0.28305045412664714,1091,1874.4869858880231,33.629225,-78.970339,-78.88278,33.695092,33.695092,-78.88278,33.68906,-78.886694,10935.14296280542,10935.14296280542,10219.245706969612,NA
29577,NA,NA,051,45,26996,24.03477606177606,23.699317374517378,1139.1045393158613,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area","Myrtle Beach, SC",32296,873,0.31449847093522465,0.2652803801085553,4705,1362.7396726087218,33.698784,-78.902868,-78.88278,33.695092,33.695092,-78.88278,33.68906,-78.886694,1905.3252182538151,1905.3252182538151,1848.1933175699996,NA
29579,32.86175744142275,6.529941180321326,051,45,32180,44.06673938223938,43.778352123552125,735.066498373008,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area","Myrtle Beach, SC",42703,1612,0.3386752828531017,0.2956157744908278,1462,975.4364412685692,33.753215,-78.916899,-78.88278,33.695092,33.695092,-78.88278,33.68906,-78.886694,7200.196970564687,7200.196970564687,7669.766278946905,26.331816261101427
29582,NA,NA,051,45,14622,23.588415444015443,21.744136293436295,672.4571536287606,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area","Myrtle Beach, SC",16656,291,0.333872067685495,0.2813035096920561,1598,765.9996136534426,33.838529,-78.660551,-78.88278,33.695092,33.695092,-78.88278,33.68906,-78.886694,26036.18534686044,26036.18534686044,26736.432844597628,NA
29588,NA,NA,051,45,36499,42.59322895752896,41.69545444015444,875.3712002920385,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area","Myrtle Beach, SC",48075,1832,0.3263140110693846,0.2814522435670451,1387,1153.0033823951271,33.671137,-79.02427,-78.88278,33.695092,33.695092,-78.88278,33.68906,-78.886694,13374.878314631653,13374.878314631653,12899.468442671294,NA
29601,24.132563790167737,4.041571139059032,045,45,10550,4.30145637065637,4.27774362934363,2466.253453720595,24860,"Greenville-Anderson, SC Metro Area","Greenville, SC",12438,594,0.4289948481124703,0.37048607242233,2731,2907.6076262916363,34.847112,-82.402264,-82.3974,34.849701,34.848281,-82.40043,34.852618,-82.39401,529.6371966917741,212.14862397926763,971.7276591223056,20.090992651108706
29605,28.743127189863227,5.72008326099993,045,45,34414,25.75408532818533,25.57885057915058,1345.4083831292633,24860,"Greenville-Anderson, SC Metro Area","Greenville, SC",37168,1643,0.3891992999336187,0.32732636786238734,1655,1453.075457201966,34.774425,-82.37661,-82.3974,34.849701,34.848281,-82.40043,34.852618,-82.39401,8592.41787736599,8504.975189710898,8848.481679324757,23.023043928863295
29607,19.998324252166473,6.48847602258116,045,45,34487,29.144794208494208,28.80250694980695,1197.361051248046,24860,"Greenville-Anderson, SC Metro Area","Greenville, SC",41273,1426,0.4121975059823429,0.35268032231060525,5029,1432.965542614916,34.811726,-82.331435,-82.3974,34.849701,34.848281,-82.40043,34.852618,-82.39401,7362.241494147466,7503.74396763218,7308.486259381898,13.509848229585312
29609,NA,NA,045,45,27722,24.26619305019305,24.1489861003861,1147.957097857486,24860,"Greenville-Anderson, SC Metro Area","Greenville, SC",29701,1207,0.4154562840128569,0.3631039242509174,1698,1229.906708154722,34.912592,-82.38817,-82.3974,34.849701,34.848281,-82.40043,34.852618,-82.39401,7051.550783755287,7246.084108606779,6697.541107793902,NA
29611,NA,NA,007,45,28799,23.6270166023166,23.12428996138996,1245.4004013997817,11340,"Anderson, SC","Anderson, SC",30257,1427,0.37713010795344015,0.314444048325792,1011,1308.4509859770544,34.830934,-82.458497,-82.650398,34.504799,34.501333,-82.649441,34.503439,-82.650133,40333.10419845569,40643.1447140221,40458.967973990606,NA
29615,19.503195406011624,3.078368374439757,045,45,35151,19.35585945945946,19.179659845559847,1832.722805464017,24860,"Greenville-Anderson, SC Metro Area","Greenville, SC",37823,1347,0.4208290430521589,0.36330994227372215,2983,1972.0370592889396,34.856825,-82.296139,-82.3974,34.849701,34.848281,-82.40043,34.852618,-82.39401,9284.206243429591,9574.507403336944,8952.693991050024,16.424827031571866
29617,NA,NA,045,45,25685,23.57002895752896,23.24072355212355,1105.1721321151858,24860,"Greenville-Anderson, SC Metro Area","Greenville, SC",29019,1364,0.3953180752061866,0.3405457194185415,398,1248.6272182928003,34.911021,-82.468095,-82.3974,34.849701,34.848281,-82.40043,34.852618,-82.39401,9395.459472858627,9325.352508194745,9382.877453200888,NA
29621,NA,NA,007,45,39101,87.55333976833977,85.62946254826255,456.6302162408395,11340,"Anderson, SC","Anderson, SC",41237,1338,0.37506089971482015,0.3278358656078876,2442,481.5749015913532,34.506502,-82.605626,-82.650398,34.504799,34.501333,-82.649441,34.503439,-82.650133,4111.536263072523,4060.434389293938,4097.0998200974345,NA
29625,NA,NA,007,45,27538,55.39361969111969,47.977600386100384,573.9761842690667,11340,"Anderson, SC","Anderson, SC",28396,1099,0.365872721858729,0.31486357424913536,726,591.8595296864122,34.559027,-82.763452,-82.650398,34.504799,34.501333,-82.649441,34.503439,-82.650133,11997.13082298734,12270.710630640624,12094.964438546269,NA
29630,NA,NA,007,45,14186,62.93158725868726,60.81387837837838,233.2691217576358,11340,"Anderson, SC","Anderson, SC",16185,921,0.39470705681614526,0.3616666183799694,189,266.1399080535271,34.738673,-82.799161,-82.650398,34.504799,34.501333,-82.649441,34.503439,-82.650133,29385.751190061397,29768.545966462378,29531.23110277915,NA
29640,NA,NA,077,45,30574,87.75866409266409,87.3019861003861,350.20967294883553,24860,"Greenville-Anderson, SC Metro Area","Greenville, SC",30757,1068,0.37072822009560097,0.3148456536957314,1343,352.3058451915789,34.883978,-82.579832,-82.3974,34.849701,34.848281,-82.40043,34.852618,-82.39401,17093.87002764826,16860.910274199323,17327.198844558916,NA
29642,NA,NA,007,45,29561,50.01333976833977,49.75939961389961,594.0787113464797,11340,"Anderson, SC","Anderson, SC",33525,1425,0.3903410492997509,0.3405354103091897,739,673.7420519566568,34.775165,-82.563663,-82.650398,34.504799,34.501333,-82.649441,34.503439,-82.650133,31127.69452247743,31478.958432963285,31267.96035948939,NA
29644,NA,NA,045,45,18578,82.55772972972973,82.02241158301159,226.49907069847552,24860,"Greenville-Anderson, SC Metro Area","Greenville, SC",21951,935,0.38262828435118945,0.31568759031137783,456,267.6219776564881,34.668477,-82.190059,-82.3974,34.849701,34.848281,-82.40043,34.852618,-82.39401,27686.70025640469,27763.158088526576,27714.369777939628,NA
29650,23.00308369677742,2.7722960855401437,045,45,32632,18.07938108108108,17.99439305019305,1813.4537746828817,24860,"Greenville-Anderson, SC Metro Area","Greenville, SC",35253,1238,0.4214538330052397,0.36353538017531223,1907,1959.1102573821904,34.898246,-82.257851,-82.3974,34.849701,34.848281,-82.40043,34.852618,-82.39401,13843.074633161232,14159.702561603432,13432.252637918284,20.230787611237275
29651,32.070012631891984,NA,045,45,42844,92.9035305019305,90.56845366795366,473.0565474494761,24860,"Greenville-Anderson, SC Metro Area","Greenville, SC",47994,1575,0.3973654680468541,0.3383983535133762,1705,529.9196139083689,35.02383,-82.279564,-82.3974,34.849701,34.848281,-82.40043,34.852618,-82.39401,22166.971668302715,22439.992858083137,21733.14884918256,NA
29662,NA,NA,045,45,15090,5.723423552123552,5.697956370656371,2648.317926355361,24860,"Greenville-Anderson, SC Metro Area","Greenville, SC",15547,893,0.408730811996844,0.3472121927257997,621,2728.5221206790457,34.778208,-82.301835,-82.3974,34.849701,34.848281,-82.40043,34.852618,-82.39401,11816.23380064891,11918.379249287074,11814.345932990766,NA
29673,NA,NA,007,45,25348,70.6891722007722,69.94932934362934,362.37659800105826,11340,"Anderson, SC","Anderson, SC",29289,1269,0.383600845532498,0.32334821651874796,978,418.7173812077085,34.713864,-82.455898,-82.650398,34.504799,34.501333,-82.649441,34.503439,-82.650133,29311.999883299377,29566.822763475404,29417.741307768272,NA
29678,NA,NA,073,45,21676,86.57370308880309,79.03753899613899,274.24942976854175,24860,"Greenville-Anderson, SC Metro Area","Greenville, SC",23079,995,0.374610504892117,0.32673000512646405,1200,292.00048854162094,34.635217,-82.939747,-82.3974,34.849701,34.848281,-82.40043,34.852618,-82.39401,55056.88918873999,54738.98046888559,55476.55681172314,NA
29680,26.79488981201066,NA,045,45,27285,31.411102702702703,31.03565868725869,879.150021430076,24860,"Greenville-Anderson, SC Metro Area","Greenville, SC",33931,1153,0.40007450759457375,0.337642871971065,671,1093.2907963036066,34.685122,-82.288811,-82.3974,34.849701,34.848281,-82.40043,34.852618,-82.39401,20838.880634484747,20834.424892716874,20980.915575386534,NA
29681,24.051797634320433,2.9900809428455943,045,45,46979,41.60540579150579,41.34557567567568,1136.252168031574,24860,"Greenville-Anderson, SC Metro Area","Greenville, SC",60303,1628,0.41912913955616526,0.3581080764471313,1795,1458.5115581176274,34.767679,-82.225003,-82.3974,34.849701,34.848281,-82.40043,34.852618,-82.39401,18211.419540835857,18373.97431193467,18111.15662340535,21.06171669147484
29687,27.44705382089444,6.10149726589937,045,45,39561,47.92335366795367,47.178507335907334,838.538610777334,24860,"Greenville-Anderson, SC Metro Area","Greenville, SC",42219,1514,0.4010420472543785,0.3457534266500322,1291,894.8778243322531,34.986636,-82.327451,-82.3974,34.849701,34.848281,-82.40043,34.852618,-82.39401,16526.69480199738,16780.49048877093,16108.395581305704,21.34555655499507
29690,NA,NA,045,45,20914,107.4905528957529,105.8529806949807,197.57591956965737,24860,"Greenville-Anderson, SC Metro Area","Greenville, SC",23318,790,0.3861285737117615,0.3335756728433261,706,220.28666407790337,35.059806,-82.417198,-82.3974,34.849701,34.848281,-82.40043,34.852618,-82.39401,23458.42967607201,23596.50305104019,23160.88706818326,NA
29707,NA,NA,057,45,17742,31.85047335907336,31.755210424710423,558.7114606613976,16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area","Charlotte, NC",32229,1205,0.4757160262072012,0.4168479943584909,760,1014.920057809502,34.974384,-80.862388,-80.843002,35.2243,35.222085,-80.838172,35.227087,-80.843127,27876.492181845828,27662.015133260087,28185.41081551695,NA
29708,NA,NA,091,45,25035,20.258697297297296,19.009482625482622,1316.9742961042,16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area","Charlotte, NC",36402,1124,0.46763784858499374,0.4089530472830578,1547,1914.9390184455797,35.048705,-80.987118,-80.843002,35.2243,35.222085,-80.838172,35.227087,-80.843127,23541.77686763083,23587.543266679728,23793.613955249144,NA
29710,NA,NA,091,45,29449,117.92908571428572,113.50129266409266,259.4596000519076,16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area","Charlotte, NC",36944,1519,0.4100502364362338,0.3512663802635918,1058,325.494090268521,35.106284,-81.221471,-80.843002,35.2243,35.222085,-80.838172,35.227087,-80.843127,36862.30772438349,37187.57241695947,36962.86789711352,NA
29715,NA,NA,091,45,24823,34.76003088803089,33.83155019305019,733.7233989679621,16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area","Charlotte, NC",34429,850,0.4652220848757774,0.4091949425944733,1238,1017.6595457063194,35.009844,-80.928739,-80.843002,35.2243,35.222085,-80.838172,35.227087,-80.843127,25117.219733788806,25024.486621456752,25408.747779727757,NA
29730,NA,NA,023,45,52365,121.34003667953668,120.03837104247104,436.2355099060168,16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area","Charlotte, NC",55858,1485,0.39515985503648593,0.33837575512510737,2296,465.3345385721434,34.88987,-81.017838,-80.843002,35.2243,35.222085,-80.838172,35.227087,-80.843127,40494.26570286808,40443.938798428215,40775.1205909961,NA
29732,NA,NA,091,45,53781,55.02758494208494,53.33135444015444,1008.4311670792108,16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area","Charlotte, NC",59059,1580,0.4117529456066627,0.35958610792922185,2308,1107.3973391445145,34.971373,-81.081285,-80.843002,35.2243,35.222085,-80.838172,35.227087,-80.843127,35549.08619461543,35626.03598041169,35788.18384182831,NA
29745,NA,NA,091,45,28919,139.47640077220078,135.15163783783782,213.9744694377923,16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area","Charlotte, NC",31142,1615,0.3910780174482687,0.33565927642378796,748,230.422660784665,34.991118,-81.21418,-80.843002,35.2243,35.222085,-80.838172,35.227087,-80.843127,42619.088637386216,42820.649443249786,42799.31089674188,NA
29801,NA,NA,003,45,26778,87.95377528957529,87.56231158301158,305.8165038803674,12260,"Augusta-Richmond County, GA-SC Metro Area","Augusta, GA",27764,1225,0.3518249013941552,0.2974675588030767,1307,317.0770563049713,33.588993,-81.697037,-81.965797,33.475899,33.471235,-81.960922,33.474246,-82.00967,27936.56328441171,27775.3101592929,31698.05940212151,NA
29803,NA,NA,003,45,36843,191.10379498069497,190.35602471042472,193.54785358670247,12260,"Augusta-Richmond County, GA-SC Metro Area","Augusta, GA",38482,1400,0.3722924091869639,0.3182300967760001,1349,202.1580354944897,33.490267,-81.762699,-81.965797,33.475899,33.471235,-81.960922,33.474246,-82.00967,18924.520613886456,18526.22234515597,22999.704181269954,NA
29841,NA,NA,003,45,32494,32.5881972972973,31.833605791505793,1020.745190250186,12260,"Augusta-Richmond County, GA-SC Metro Area","Augusta, GA",32622,979,0.369985040827729,0.3221514463043891,992,1024.7660982440316,33.526407,-81.939337,-81.965797,33.475899,33.471235,-81.960922,33.474246,-82.00967,6135.60519525431,6460.3081462533,8737.360112553473,NA
29851,NA,NA,003,45,7524,21.271876061776062,20.741434362934363,362.7521543758632,12260,"Augusta-Richmond County, GA-SC Metro Area","Augusta, GA",7504,888,0.3488223580461638,0.2943153078105819,79,361.7879009086227,33.507439,-81.811783,-81.965797,33.475899,33.471235,-81.960922,33.474246,-82.00967,14722.91508001655,14420.564005041277,18739.25020841385,NA
30002,NA,NA,089,13,5861,1.7095123552123552,1.6960057915057916,3455.766501125174,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",6054,575,0.4395032336152013,0.3956580056711972,205,3569.563282342911,33.773335,-84.261667,-84.389099,33.756199,33.748731,-84.390436,33.748995,-84.387982,11946.201168837286,12227.85528764113,11999.9362050397,NA
30004,28.514653091240426,3.2842127603013425,057,13,53033,58.13315173745174,57.39109691119691,924.0631884429682,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",65294,1544,0.5183861589613936,0.4557560627351192,4831,1137.702596990462,34.143879,-84.293133,-84.389099,33.756199,33.748731,-84.390436,33.748995,-84.387982,44056.77091262757,44896.04977084459,44822.41928866293,25.230440330939082
30005,27.45142188233693,NA,117,13,34442,14.900850965250966,14.485698455598456,2377.655458283325,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",39420,1213,0.5302068752663643,0.46862995994455814,3467,2721.3047490136655,34.08715,-84.221044,-84.389099,33.756199,33.748731,-84.390436,33.748995,-84.387982,39978.32445987204,40793.17898718801,40679.55481252264,NA
30008,39.54891833848443,4.386459571692498,067,13,29822,9.457650965250965,9.447074517374515,3156.744444552977,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",33637,1510,0.4088186356327115,0.35307091206630736,417,3560.573163484289,33.897634,-84.589572,-84.389099,33.756199,33.748731,-84.390436,33.748995,-84.387982,24322.371201177673,24777.152079190502,24926.75544310676,35.16245876679193
30009,31.57841027132803,5.874075538484188,121,13,13722,9.679711196911198,9.59784247104247,1429.6963136663758,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",17371,1363,0.513238307322947,0.4520827121870125,2119,1809.885925134719,34.07896,-84.305281,-84.389099,33.756199,33.748731,-84.390436,33.748995,-84.387982,36754.42176448052,37593.22930815715,37517.66855683901,25.70433473284384
30011,NA,NA,013,13,14402,26.788917374517375,26.62010772200772,541.0195988085125,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",15806,1154,0.4142236839962517,0.3575116571374695,311,593.7616844026766,34.019859,-83.837163,-84.389099,33.756199,33.748731,-84.390436,33.748995,-84.387982,58846.04253107656,59373.34938871477,59163.11652161027,NA
30012,NA,NA,089,13,27258,43.85048378378379,42.833535135135136,636.3705427068763,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",28591,1427,0.3742440979042602,0.3229178219340371,1184,667.4910186562587,33.717806,-84.002515,-84.389099,33.756199,33.748731,-84.390436,33.748995,-84.387982,36041.44292203137,36077.09799386361,35853.73733771731,NA
30013,NA,NA,217,13,25183,28.78350386100386,28.361561003861,887.9271488819572,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",26555,1573,0.3824433419461789,0.3346018805175124,1474,936.3024833641892,33.64502,-83.971948,-84.389099,33.756199,33.748731,-84.390436,33.748995,-84.387982,40567.189048539214,40441.60529900793,40232.2244039335,NA
30014,NA,NA,159,13,35037,121.38467876447876,115.91493011583012,302.26477266551115,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",38041,1850,0.3862805524461728,0.33507220310827746,1680,328.18032985040696,33.580062,-83.823102,-84.389099,33.756199,33.748731,-84.390436,33.748995,-84.387982,55983.74998747732,55816.81709781449,55612.61023476605,NA
30016,33.44202528253874,7.123754226971876,217,13,51140,92.78981428571429,91.57166023166025,558.4697260115714,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",55279,1757,0.3801818545194887,0.33134108244850424,575,603.6692996518118,33.517433,-83.928703,-84.389099,33.756199,33.748731,-84.390436,33.748995,-84.387982,50270.93562610292,49944.11666759609,49764.52278444692,26.31827105556686
30017,NA,NA,135,13,20160,12.168313513513514,11.960524324324323,1685.5448351039477,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",23415,2109,0.423588912480316,0.37571016329140255,577,1957.6900949384392,33.890533,-83.961879,-84.389099,33.756199,33.748731,-84.390436,33.748995,-84.387982,42244.366696065066,42662.203418451005,42440.46415363213,NA
30019,29.337049455843772,4.716196149170431,135,13,40447,46.56842972972973,46.32834478764479,873.050832819452,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",48782,2858,0.4300513924112195,0.3767888135787448,1496,1052.9622895789182,33.97561,-83.883747,-84.389099,33.756199,33.748731,-84.390436,33.748995,-84.387982,52711.622275521775,53212.485352805976,52998.87451493598,24.62085330667334
30022,25.537515536295256,4.29020666418589,121,13,64359,25.776638996138995,25.436085328185328,2530.224253049065,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",68945,1894,0.5144999346048529,0.4542051846702793,4698,2710.519292196395,34.030333,-84.241932,-84.389099,33.756199,33.748731,-84.390436,33.748995,-84.387982,33409.28852876651,34219.90935527238,34102.603419782434,21.247308872109365
30024,28.836225179981234,3.9122700260689927,117,13,64614,43.256994208494206,42.54953127413128,1518.5596189935752,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",79000,2018,0.47964841201283986,0.42076153950509326,6038,1856.6597006916832,34.062971,-84.09077,-84.389099,33.756199,33.748731,-84.390436,33.748995,-84.387982,43884.30258171791,44611.58701864423,44448.09690925201,24.923955153912242
30028,NA,NA,057,13,22182,51.961689575289576,51.02391776061776,434.7372952439361,12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area","Atlanta, GA",27120,1204,0.4480790225549664,0.3949135753735955,532,531.5154380585857,34.293049,-84.176166,-84.389099,33.756199,33.748731,-84.390436,33.748995,-84.387982,62908.0173543682,63736.7233391984,63638.88019600626,NA
